id,name,store_revenue,store_size,temp,variety_score,quality_range,shop_area,city_tier,availability,discounts,weekday_sales,weekend_sales,total_sales,location
22629,Store_2628,78758.1,Large,High,8,8,1865.01,2,Online,42,63710.9,102542.0,166253.0,Outskirts
22630,Store_2629,73506.9,Large,High,6,5,1791.75,1,Online,1,72772.5,130883.0,203655.0,Downtown
22631,Store_2630,82059.7,Large,Mid,9,9,792.51,1,Online,0,58122.7,72973.6,131096.0,Downtown
22632,Store_2631,18743.8,Small,Low,5,4,1940.4,2,Online,25,14374.7,19110.0,33484.7,Outskirts
22633,Store_2632,28667.1,Small,High,5,4,1330.66,2,Offline,12,20340.7,29861.7,50202.4,Outskirts
22634,Store_2633,47632.4,Mid,Low,6,5,1277.4,2,Online,44,24290.6,37088.7,61379.3,Outskirts
22635,Store_2634,98490.1,Large,Mid,7,6,690.33,2,Online,30,60949.3,91196.9,152146.0,Outskirts
22636,Store_2635,22483.2,Small,Mid,9,9,1555.57,3,Offline,13,14350.2,26417.6,40767.7,Outskirts
22637,Store_2636,25860.4,Small,High,10,9,708.03,3,Offline,61,22496.8,28116.2,50612.9,Outskirts
22638,Store_2637,18243.1,Small,Low,5,4,1584.96,2,Online,33,16044.1,29073.5,45117.6,Outskirts
22639,Store_2638,59400.7,Mid,Mid,8,8,860.9,3,Online,10,44593.6,55613.0,100207.0,Outskirts
22640,Store_2639,81107.2,Large,Mid,6,6,933.91,1,Offline,20,62725.2,109699.0,172424.0,Downtown
22641,Store_2640,81126.8,Large,High,9,8,631.18,1,Online,12,66778.5,130882.0,197660.0,Downtown
22642,Store_2641,82970.5,Large,Low,8,8,1824.12,2,Online,5,50694.0,92580.2,143274.0,Outskirts
22643,Store_2642,32334.5,Mid,High,10,10,867.8,1,Online,7,29464.4,43925.3,73389.7,Downtown
22644,Store_2643,41501.5,Mid,High,6,5,543.7,2,Offline,28,39756.1,76003.7,115760.0,Outskirts
22645,Store_2644,73069.3,Large,High,10,10,1566.3,1,Offline,28,44172.7,61535.4,105708.0,Downtown
22646,Store_2645,62152.0,Large,Low,5,5,833.64,2,Online,17,44707.7,58107.8,102815.0,Outskirts
22647,Store_2646,37659.0,Mid,Low,10,9,750.84,2,Offline,23,25827.3,40462.1,66289.4,Outskirts
22648,Store_2647,25895.2,Small,High,8,7,1247.34,2,Online,36,25502.9,43903.0,69406.0,Outskirts
22649,Store_2648,41516.4,Mid,High,6,6,1234.97,1,Online,5,34049.6,57832.0,91881.6,Downtown
22650,Store_2649,27505.7,Small,Low,10,10,1964.66,2,Online,8,25323.9,44877.9,70201.9,Outskirts
22651,Store_2650,14670.1,Small,Low,7,6,1089.96,3,Online,49,9813.42,16365.5,26178.9,Outskirts
22652,Store_2651,91832.3,Large,High,9,9,501.94,1,Offline,22,57354.2,112670.0,170024.0,Downtown
22653,Store_2652,12752.2,Small,Low,7,6,750.38,1,Online,18,11324.8,22641.4,33966.2,Downtown
22654,Store_2653,70044.8,Large,Mid,7,7,954.96,1,Offline,18,56578.2,79407.5,135986.0,Downtown
22655,Store_2654,48288.0,Mid,Mid,8,7,1436.37,2,Online,31,33424.8,40687.5,74112.3,Outskirts
22656,Store_2655,95938.3,Large,Mid,6,6,585.92,1,Online,4,56380.3,88108.3,144489.0,Downtown
22657,Store_2656,76703.4,Large,Mid,7,6,582.61,3,Offline,63,43496.0,84924.3,128420.0,Outskirts
22658,Store_2657,37043.0,Mid,Mid,7,6,1628.98,1,Online,19,19006.3,25007.0,44013.3,Downtown
22659,Store_2658,68024.0,Large,High,9,9,813.3,2,Online,34,48083.6,58490.2,106574.0,Outskirts
22660,Store_2659,87535.5,Large,Low,8,8,1255.12,1,Offline,19,82714.5,135597.0,218312.0,Downtown
22661,Store_2660,16868.9,Small,Mid,5,4,1233.74,1,Online,6,11150.6,22027.7,33178.2,Downtown
22662,Store_2661,89254.9,Large,High,9,8,1242.26,2,Online,31,84723.5,142112.0,226835.0,Outskirts
22663,Store_2662,35928.1,Mid,Mid,10,9,1839.72,1,Online,29,30008.6,45330.1,75338.7,Downtown
22664,Store_2663,93667.9,Large,Mid,9,8,1746.82,2,Online,46,53392.4,101927.0,155319.0,Outskirts
22665,Store_2664,11006.5,Small,High,8,7,865.34,1,Online,23,7554.42,12291.4,19845.9,Downtown
22666,Store_2665,59584.1,Mid,Low,5,5,791.59,2,Online,2,30180.1,58216.8,88396.9,Outskirts
22667,Store_2666,56532.5,Mid,High,10,9,1849.42,1,Online,26,45175.6,64787.1,109963.0,Downtown
22668,Store_2667,70173.3,Large,Mid,6,6,1465.28,1,Online,25,37229.4,66261.5,103491.0,Downtown
22669,Store_2668,49656.3,Mid,Low,9,9,1485.73,1,Online,23,42519.4,57183.1,99702.5,Downtown
22670,Store_2669,79100.3,Large,Low,6,5,1119.63,1,Online,1,59241.2,85143.5,144385.0,Downtown
22671,Store_2670,99017.1,Large,Low,6,6,528.61,2,Online,21,53326.5,68382.1,121709.0,Outskirts
22672,Store_2671,35488.4,Mid,Low,9,9,1251.41,1,Online,5,33406.9,63563.3,96970.2,Downtown
22673,Store_2672,76941.5,Large,Low,6,5,1812.77,1,Offline,22,74639.8,116369.0,191008.0,Downtown
22674,Store_2673,48130.4,Mid,Mid,8,8,1910.57,2,Online,1,26691.1,41715.4,68406.5,Outskirts
22675,Store_2674,94668.2,Large,High,7,7,712.26,1,Offline,6,83323.6,108066.0,191390.0,Downtown
22676,Store_2675,39242.0,Mid,Low,6,5,1029.02,1,Offline,5,32385.2,58362.1,90747.2,Downtown
22677,Store_2676,83049.7,Large,Mid,7,7,531.1,2,Online,14,56019.2,107359.0,163378.0,Outskirts
22678,Store_2677,48768.5,Mid,High,9,8,888.81,2,Online,3,40418.7,50347.5,90766.1,Outskirts
22679,Store_2678,38133.1,Mid,High,10,9,716.22,2,Offline,35,31688.7,42557.9,74246.6,Outskirts
22680,Store_2679,91693.1,Large,Low,6,6,961.18,1,Online,16,88625.4,110626.0,199251.0,Downtown
22681,Store_2680,55201.8,Mid,High,9,9,1937.07,1,Offline,22,51187.4,64403.7,115591.0,Downtown
22682,Store_2681,82005.5,Large,Mid,6,6,1776.05,2,Online,22,56275.2,91508.0,147783.0,Outskirts
22683,Store_2682,59101.7,Mid,Low,5,4,1023.61,2,Online,27,43156.1,75294.8,118451.0,Outskirts
22684,Store_2683,12089.9,Small,Low,6,6,1167.83,3,Offline,58,7497.38,13289.1,20786.5,Outskirts
22685,Store_2684,87157.0,Large,Low,5,5,1525.09,3,Offline,67,48114.2,82217.0,130331.0,Outskirts
22686,Store_2685,88092.0,Large,Mid,7,6,1665.73,2,Online,34,64090.8,86700.4,150791.0,Outskirts
22687,Store_2686,63062.1,Large,High,7,6,1009.82,3,Online,14,33178.5,57035.8,90214.2,Outskirts
22688,Store_2687,17862.5,Small,High,7,6,1478.2,2,Online,48,14859.5,22940.0,37799.6,Outskirts
22689,Store_2688,24164.2,Small,High,8,7,1554.39,2,Offline,39,19031.9,30490.9,49522.9,Outskirts
22690,Store_2689,80868.8,Large,High,8,7,751.84,1,Online,7,73324.2,105331.0,178655.0,Downtown
22691,Store_2690,13418.1,Small,Mid,5,5,633.39,3,Online,67,13030.6,24219.6,37250.2,Outskirts
22692,Store_2691,36093.8,Mid,High,6,5,572.14,2,Online,7,26820.0,53582.0,80401.9,Outskirts
22693,Store_2692,57530.0,Mid,Mid,7,6,1686.51,3,Online,54,40437.7,71382.7,111820.0,Outskirts
22694,Store_2693,38388.9,Mid,Mid,6,5,810.76,1,Offline,10,19281.0,37436.0,56717.0,Downtown
22695,Store_2694,65928.8,Large,High,10,9,947.51,3,Online,63,34557.8,55500.3,90058.1,Outskirts
22696,Store_2695,45332.5,Mid,High,9,8,832.88,1,Online,3,32836.2,63885.2,96721.4,Downtown
22697,Store_2696,38237.5,Mid,High,6,5,1526.36,1,Online,24,20867.4,25214.0,46081.4,Downtown
22698,Store_2697,79972.1,Large,High,6,6,1425.53,1,Online,22,51307.1,68836.0,120143.0,Downtown
22699,Store_2698,13230.8,Small,High,9,9,1900.58,1,Online,2,11589.3,18677.6,30266.8,Downtown
22700,Store_2699,38533.9,Mid,Low,6,6,546.54,2,Online,48,33454.7,61444.3,94899.0,Outskirts
22701,Store_2700,79289.5,Large,High,8,8,1318.0,3,Offline,43,50865.0,82886.4,133751.0,Outskirts
22702,Store_2701,85198.5,Large,Mid,10,9,1621.39,3,Offline,35,70762.2,130160.0,200923.0,Outskirts
22703,Store_2702,11164.4,Small,High,7,6,625.92,2,Offline,38,9378.86,11853.3,21232.2,Outskirts
22704,Store_2703,42272.3,Mid,Mid,9,8,788.05,1,Online,20,21815.6,28124.8,49940.4,Downtown
22705,Store_2704,51498.5,Mid,Mid,7,6,1562.14,1,Online,27,31635.7,47858.5,79494.2,Downtown
22706,Store_2705,34225.6,Mid,Low,5,4,1485.76,3,Offline,42,22578.8,41070.8,63649.6,Outskirts
22707,Store_2706,91948.7,Large,Low,7,7,1837.4,1,Online,2,48981.2,62296.1,111277.0,Downtown
22708,Store_2707,32748.2,Mid,High,5,4,1516.16,1,Online,12,29727.4,54866.4,84593.8,Downtown
22709,Store_2708,62991.3,Large,High,9,8,507.49,2,Online,18,40654.9,60046.9,100702.0,Outskirts
22710,Store_2709,87288.5,Large,Low,9,8,1332.89,2,Online,44,81748.9,142660.0,224409.0,Outskirts
22711,Store_2710,80888.9,Large,High,10,9,835.74,1,Online,29,54485.3,97894.7,152380.0,Downtown
22712,Store_2711,71919.0,Large,Low,10,10,1710.59,3,Online,6,41885.4,68280.0,110165.0,Outskirts
22713,Store_2712,27472.2,Small,High,10,10,1874.33,1,Offline,22,17865.6,25010.8,42876.3,Downtown
22714,Store_2713,41298.4,Mid,High,8,8,1092.56,2,Online,19,24316.2,43236.5,67552.7,Outskirts
22715,Store_2714,17231.6,Small,Low,10,9,1875.4,2,Online,49,16184.9,24530.2,40715.1,Outskirts
22716,Store_2715,40341.9,Mid,Mid,10,10,891.43,2,Online,42,40089.4,61402.9,101492.0,Outskirts
22717,Store_2716,19933.2,Small,High,5,4,1369.47,3,Offline,60,11513.5,15692.4,27205.8,Outskirts
22718,Store_2717,59757.3,Mid,Low,5,5,598.84,1,Online,4,54366.2,95393.7,149760.0,Downtown
22719,Store_2718,10708.9,Small,High,10,9,749.92,2,Online,21,9876.4,19112.6,28989.0,Outskirts
22720,Store_2719,15518.8,Small,Mid,6,6,1013.7,1,Offline,4,15068.6,20941.2,36009.8,Downtown
22721,Store_2720,42386.0,Mid,Low,7,6,1379.86,1,Offline,16,22190.2,36668.9,58859.1,Downtown
22722,Store_2721,71817.3,Large,Mid,10,9,1813.35,1,Online,3,56847.4,93383.7,150231.0,Downtown
22723,Store_2722,11584.1,Small,High,5,5,1957.08,2,Online,26,8810.88,10664.0,19474.9,Outskirts
22724,Store_2723,55079.1,Mid,High,9,9,1579.48,1,Online,8,30854.8,56238.6,87093.4,Downtown
22725,Store_2724,57756.6,Mid,High,5,5,1799.76,2,Online,22,33368.4,51665.8,85034.2,Outskirts
22726,Store_2725,73962.2,Large,Low,5,4,1363.63,2,Online,45,52835.8,79901.6,132737.0,Outskirts
22727,Store_2726,69892.5,Large,Low,9,9,1901.79,1,Offline,16,57256.2,94943.1,152199.0,Downtown
22728,Store_2727,95375.1,Large,Low,6,6,1615.53,2,Offline,12,83529.5,101559.0,185088.0,Outskirts
22729,Store_2728,85979.7,Large,Low,6,5,1462.55,3,Offline,50,72779.7,104940.0,177719.0,Outskirts
22730,Store_2729,48960.0,Mid,Low,10,10,1823.37,3,Offline,38,45161.1,75260.4,120422.0,Outskirts
22731,Store_2730,44298.6,Mid,Low,8,7,1522.79,1,Online,9,22360.8,27713.3,50074.1,Downtown
22732,Store_2731,29566.9,Small,High,7,6,887.84,2,Online,29,22905.8,45146.6,68052.4,Outskirts
22733,Store_2732,25322.8,Small,High,8,7,769.34,2,Online,40,18730.6,36655.6,55386.1,Outskirts
22734,Store_2733,36385.5,Mid,High,7,7,1917.71,1,Online,20,25207.5,47261.7,72469.2,Downtown
22735,Store_2734,15529.7,Small,Mid,5,4,1993.95,2,Offline,36,8671.42,13025.6,21697.0,Outskirts
22736,Store_2735,58423.0,Mid,High,6,6,1331.16,3,Offline,64,45779.8,57048.2,102828.0,Outskirts
22737,Store_2736,62817.3,Large,High,10,9,645.28,2,Online,27,39228.1,64923.6,104152.0,Outskirts
22738,Store_2737,18734.6,Small,Mid,9,8,1864.6,2,Online,47,11936.7,19360.1,31296.8,Outskirts
22739,Store_2738,83256.9,Large,High,8,7,1244.05,3,Offline,44,77435.7,117362.0,194797.0,Outskirts
22740,Store_2739,45281.8,Mid,High,6,5,1851.75,2,Online,9,44341.7,60490.2,104832.0,Outskirts
22741,Store_2740,23563.3,Small,Low,6,5,721.65,2,Online,23,12773.2,25452.0,38225.2,Outskirts
22742,Store_2741,73117.4,Large,Mid,6,6,1453.0,3,Online,45,62108.3,102303.0,164411.0,Outskirts
22743,Store_2742,72838.9,Large,High,7,7,507.83,1,Online,1,67079.6,82133.3,149213.0,Downtown
22744,Store_2743,66430.5,Large,Low,7,6,1620.96,1,Online,18,51129.9,96689.6,147820.0,Downtown
22745,Store_2744,73094.4,Large,Mid,8,7,1906.86,1,Online,13,61614.4,76820.5,138435.0,Downtown
22746,Store_2745,31132.5,Mid,High,7,7,1231.19,1,Online,6,20478.3,40021.9,60500.2,Downtown
22747,Store_2746,79122.8,Large,Low,9,8,1079.44,2,Online,14,65118.6,97262.8,162381.0,Outskirts
22748,Store_2747,90740.3,Large,High,5,5,1361.11,3,Offline,53,79928.0,128756.0,208684.0,Outskirts
22749,Store_2748,35472.7,Mid,Mid,10,10,1884.81,2,Offline,42,34596.5,47857.3,82453.8,Outskirts
22750,Store_2749,36444.8,Mid,High,9,8,509.99,2,Offline,47,25860.1,35537.0,61397.1,Outskirts
22751,Store_2750,84823.4,Large,High,8,7,538.57,1,Online,12,43620.9,83781.0,127402.0,Downtown
22752,Store_2751,47674.1,Mid,Mid,6,6,1134.41,2,Online,21,26707.5,38274.2,64981.8,Outskirts
22753,Store_2752,18598.0,Small,High,10,10,1460.65,1,Online,14,16537.2,25482.4,42019.6,Downtown
22754,Store_2753,81603.5,Large,High,7,6,1041.38,3,Offline,9,41907.8,74881.1,116789.0,Outskirts
22755,Store_2754,62759.7,Large,High,6,5,1597.16,2,Online,35,44693.4,89297.5,133991.0,Outskirts
22756,Store_2755,74322.1,Large,High,5,5,1882.17,3,Online,69,54355.7,78989.9,133346.0,Outskirts
22757,Store_2756,27496.3,Small,Low,8,7,960.88,2,Offline,32,17746.7,28801.4,46548.1,Outskirts
22758,Store_2757,79365.6,Large,Low,5,5,1343.99,2,Offline,28,57935.0,97828.4,155763.0,Outskirts
22759,Store_2758,70643.6,Large,Mid,9,8,1321.43,1,Online,27,47504.0,94889.5,142394.0,Downtown
22760,Store_2759,95476.2,Large,High,7,7,1040.89,3,Online,19,51780.4,86080.0,137860.0,Outskirts
22761,Store_2760,67241.6,Large,Mid,6,6,760.72,3,Online,34,61391.1,106391.0,167782.0,Outskirts
22762,Store_2761,86799.0,Large,Low,9,9,688.38,1,Online,24,84925.1,124916.0,209841.0,Downtown
22763,Store_2762,84035.8,Large,Low,5,4,1918.01,1,Offline,0,68052.5,86732.9,154785.0,Downtown
22764,Store_2763,64611.9,Large,High,7,6,1554.06,3,Online,63,33753.2,54241.9,87995.1,Outskirts
22765,Store_2764,46850.8,Mid,Mid,6,6,1066.04,2,Online,11,26003.2,48648.5,74651.8,Outskirts
22766,Store_2765,87649.2,Large,Mid,8,7,1303.34,1,Offline,29,46056.8,66303.2,112360.0,Downtown
22767,Store_2766,41019.8,Mid,High,10,9,696.57,3,Online,9,31587.4,45241.3,76828.7,Outskirts
22768,Store_2767,84815.4,Large,Low,10,9,880.25,2,Online,30,58051.4,115722.0,173773.0,Outskirts
22769,Store_2768,86705.6,Large,Low,10,9,1886.48,1,Offline,6,43676.3,65351.3,109028.0,Downtown
22770,Store_2769,84634.5,Large,Low,9,9,1442.27,1,Offline,8,54784.9,90939.8,145725.0,Downtown
22771,Store_2770,99169.7,Large,Low,6,6,1058.16,1,Online,17,68462.8,90557.2,159020.0,Downtown
22772,Store_2771,66237.2,Large,Mid,6,5,1285.42,1,Offline,25,59894.4,95203.9,155098.0,Downtown
22773,Store_2772,10820.8,Small,High,9,8,1412.34,1,Offline,13,6755.25,13078.1,19833.3,Downtown
22774,Store_2773,86878.5,Large,High,7,7,1373.54,1,Online,23,58768.5,89902.3,148671.0,Downtown
22775,Store_2774,10216.5,Small,High,5,4,1170.75,2,Online,28,10138.0,13856.3,23994.3,Outskirts
22776,Store_2775,17964.8,Small,High,8,7,1946.21,2,Offline,25,14413.5,22733.9,37147.4,Outskirts
22777,Store_2776,58958.9,Mid,High,8,8,1684.03,2,Online,1,32762.4,51694.8,84457.2,Outskirts
22778,Store_2777,12484.1,Small,Mid,7,6,527.53,1,Online,11,11831.3,17658.9,29490.2,Downtown
22779,Store_2778,22800.6,Small,Mid,7,6,1414.07,1,Online,11,14588.7,20704.0,35292.6,Downtown
22780,Store_2779,57775.8,Mid,Mid,7,7,675.52,2,Online,36,46251.6,86753.9,133005.0,Outskirts
22781,Store_2780,47789.7,Mid,Mid,5,5,1475.86,1,Online,21,31900.3,52606.5,84506.8,Downtown
22782,Store_2781,82157.5,Large,High,5,4,926.68,2,Offline,13,71459.4,136562.0,208021.0,Outskirts
22783,Store_2782,30278.6,Mid,Mid,9,8,1992.59,2,Offline,1,29731.4,52867.1,82598.5,Outskirts
22784,Store_2783,74973.9,Large,High,10,10,1773.79,1,Online,24,56485.4,73727.2,130213.0,Downtown
22785,Store_2784,22362.2,Small,Low,5,5,1529.86,1,Offline,1,15302.0,27270.0,42571.9,Downtown
22786,Store_2785,57935.2,Mid,High,8,8,1347.29,2,Online,42,50479.4,66079.0,116558.0,Outskirts
22787,Store_2786,50823.4,Mid,High,5,4,649.86,2,Offline,33,28886.9,49547.6,78434.5,Outskirts
22788,Store_2787,82892.9,Large,Low,5,5,1560.68,1,Online,11,80364.2,128765.0,209130.0,Downtown
22789,Store_2788,72751.7,Large,High,5,4,735.01,1,Online,0,56234.4,97122.9,153357.0,Downtown
22790,Store_2789,69097.9,Large,Mid,10,9,859.95,2,Offline,23,47775.1,75875.4,123650.0,Outskirts
22791,Store_2790,34989.0,Mid,High,7,7,955.52,2,Offline,31,25500.7,39262.6,64763.3,Outskirts
22792,Store_2791,77498.2,Large,High,6,5,506.69,2,Offline,48,51714.9,94713.2,146428.0,Outskirts
22793,Store_2792,94845.7,Large,High,7,6,1580.23,2,Online,0,54154.1,94518.5,148673.0,Outskirts
22794,Store_2793,98443.0,Large,Mid,7,6,652.09,2,Online,21,86718.5,138178.0,224897.0,Outskirts
22795,Store_2794,25607.7,Small,Mid,5,4,1731.8,2,Offline,46,14411.8,26779.5,41191.4,Outskirts
22796,Store_2795,76307.2,Large,Low,10,9,1788.6,1,Online,27,75710.2,103614.0,179324.0,Downtown
22797,Store_2796,19036.9,Small,High,8,8,799.4,2,Offline,49,9636.22,12134.1,21770.3,Outskirts
22798,Store_2797,39969.5,Mid,High,9,9,864.39,3,Offline,31,27965.6,48099.4,76065.0,Outskirts
22799,Store_2798,14646.6,Small,Mid,5,4,1094.64,1,Online,8,14637.3,19706.0,34343.3,Downtown
22800,Store_2799,92626.5,Large,Low,7,7,1067.49,2,Online,20,73832.3,133923.0,207755.0,Outskirts
22801,Store_2800,14876.2,Small,Mid,8,8,1724.6,3,Offline,38,7618.18,12036.0,19654.2,Outskirts
22802,Store_2801,37157.8,Mid,Low,8,8,615.76,3,Offline,2,26726.0,34320.7,61046.7,Outskirts
22803,Store_2802,28946.9,Small,High,5,5,1131.73,2,Online,38,15127.9,29552.9,44680.9,Outskirts
22804,Store_2803,61653.8,Large,Low,7,7,936.92,1,Online,3,43802.2,78957.7,122760.0,Downtown
22805,Store_2804,55315.1,Mid,Low,9,9,885.2,3,Online,20,48074.8,88331.8,136407.0,Outskirts
22806,Store_2805,79207.8,Large,High,7,7,1722.81,2,Online,39,62029.9,98158.0,160188.0,Outskirts
22807,Store_2806,72227.5,Large,Low,5,5,1322.84,1,Online,7,41560.9,81812.3,123373.0,Downtown
22808,Store_2807,41550.6,Mid,Mid,10,9,975.05,3,Online,5,40512.2,65102.4,105615.0,Outskirts
22809,Store_2808,72423.8,Large,Mid,6,5,1281.31,2,Offline,18,63135.1,105890.0,169025.0,Outskirts
22810,Store_2809,77684.0,Large,Mid,5,4,1532.91,2,Offline,28,75659.1,93590.5,169250.0,Outskirts
22811,Store_2810,44889.4,Mid,High,9,9,1293.92,2,Offline,39,33400.3,42724.0,76124.3,Outskirts
22812,Store_2811,12731.2,Small,High,7,7,519.79,2,Online,13,6926.49,11683.6,18610.1,Outskirts
22813,Store_2812,80033.2,Large,Low,10,9,1759.98,2,Online,4,44458.1,64065.9,108524.0,Outskirts
22814,Store_2813,25616.2,Small,High,8,8,1536.58,1,Offline,7,25290.5,33250.0,58540.5,Downtown
22815,Store_2814,81397.5,Large,Mid,10,9,894.07,3,Offline,46,70555.3,121830.0,192385.0,Outskirts
22816,Store_2815,18215.9,Small,High,6,5,1684.63,2,Offline,45,15468.5,28068.4,43536.9,Outskirts
22817,Store_2816,77129.4,Large,High,5,5,780.78,2,Online,39,71276.0,134937.0,206213.0,Outskirts
22818,Store_2817,80884.0,Large,Mid,8,8,562.07,2,Online,38,66777.1,131728.0,198505.0,Outskirts
22819,Store_2818,88801.4,Large,High,7,6,1911.35,1,Offline,10,80737.2,101306.0,182043.0,Downtown
22820,Store_2819,89841.8,Large,Low,7,6,991.35,1,Offline,29,67319.3,109356.0,176676.0,Downtown
22821,Store_2820,24121.3,Small,Low,7,6,1949.01,1,Offline,2,19679.8,38387.2,58067.0,Downtown
22822,Store_2821,81639.3,Large,Low,7,6,744.07,2,Online,16,41115.2,50400.0,91515.1,Outskirts
22823,Store_2822,22571.6,Small,Mid,5,4,854.09,1,Online,29,14000.0,19540.5,33540.6,Downtown
22824,Store_2823,55170.9,Mid,Mid,8,7,676.67,2,Online,29,48733.5,61212.1,109946.0,Outskirts
22825,Store_2824,14541.6,Small,Low,5,5,1501.7,2,Online,48,14375.7,28542.1,42917.8,Outskirts
22826,Store_2825,97975.1,Large,High,5,4,1585.98,2,Offline,0,66001.6,115136.0,181138.0,Outskirts
22827,Store_2826,42472.8,Mid,High,7,6,1981.27,1,Online,9,41698.3,80269.6,121968.0,Downtown
22828,Store_2827,67665.3,Large,Mid,5,4,1538.88,1,Offline,25,43475.5,82364.2,125840.0,Downtown
22829,Store_2828,53701.2,Mid,Mid,9,9,1121.98,2,Online,26,43390.4,69754.5,113145.0,Outskirts
22830,Store_2829,72959.0,Large,High,9,8,554.17,2,Offline,43,46442.7,82703.0,129146.0,Outskirts
22831,Store_2830,82932.7,Large,High,5,4,1262.0,2,Online,22,57200.0,93629.6,150830.0,Outskirts
22832,Store_2831,63299.4,Large,High,6,5,848.07,2,Offline,22,43186.6,68309.7,111496.0,Outskirts
22833,Store_2832,36307.0,Mid,Low,6,6,1335.79,2,Offline,22,34674.7,47872.8,82547.5,Outskirts
22834,Store_2833,45880.4,Mid,Mid,10,9,1438.37,1,Online,20,45374.1,85513.3,130887.0,Downtown
22835,Store_2834,41064.6,Mid,Low,9,9,907.72,2,Online,13,40503.5,49860.0,90363.6,Outskirts
22836,Store_2835,34818.8,Mid,Low,7,6,1613.28,3,Online,16,22767.2,42608.1,65375.3,Outskirts
22837,Store_2836,34610.6,Mid,Mid,8,7,1104.95,1,Online,23,26728.0,41084.0,67812.1,Downtown
22838,Store_2837,52612.4,Mid,Low,5,5,1328.84,1,Offline,12,30952.4,52646.8,83599.2,Downtown
22839,Store_2838,64064.8,Large,Low,9,8,876.83,1,Online,21,48371.8,73638.5,122010.0,Downtown
22840,Store_2839,53593.0,Mid,Low,8,8,907.22,1,Offline,28,50469.2,81529.1,131998.0,Downtown
22841,Store_2840,95150.7,Large,Low,5,4,1951.74,1,Online,22,63190.6,93840.7,157031.0,Downtown
22842,Store_2841,81716.7,Large,High,6,6,913.7,1,Online,1,59509.0,79607.5,139116.0,Downtown
22843,Store_2842,54231.2,Mid,High,6,5,1562.54,2,Online,38,38186.6,68564.9,106752.0,Outskirts
22844,Store_2843,54741.9,Mid,Low,9,9,759.18,2,Online,49,53933.2,101749.0,155683.0,Outskirts
22845,Store_2844,44179.1,Mid,Mid,7,6,1020.31,2,Offline,35,29849.1,50062.2,79911.2,Outskirts
22846,Store_2845,93567.0,Large,Mid,10,9,995.0,1,Offline,12,50564.7,65500.8,116066.0,Downtown
22847,Store_2846,41831.8,Mid,High,9,8,787.27,2,Online,21,32221.1,50057.1,82278.2,Outskirts
22848,Store_2847,62935.4,Large,Mid,9,8,1884.96,2,Online,43,61565.7,81348.1,142914.0,Outskirts
22849,Store_2848,89996.4,Large,High,7,7,944.29,3,Online,32,85056.3,106694.0,191750.0,Outskirts
22850,Store_2849,70235.0,Large,Low,9,9,1038.42,2,Offline,45,67697.9,130844.0,198542.0,Outskirts
22851,Store_2850,81683.6,Large,Low,9,9,1574.55,2,Offline,9,43682.2,78591.5,122274.0,Outskirts
22852,Store_2851,58253.7,Mid,Mid,8,7,1484.95,3,Online,5,36511.3,44502.1,81013.4,Outskirts
22853,Store_2852,42157.1,Mid,Mid,7,7,1885.09,1,Online,5,36798.9,49499.8,86298.7,Downtown
22854,Store_2853,70278.4,Large,High,8,8,743.9,1,Online,19,56486.5,71732.0,128219.0,Downtown
22855,Store_2854,65289.2,Large,High,8,8,513.39,3,Online,34,61484.2,120285.0,181769.0,Outskirts
22856,Store_2855,16918.9,Small,Mid,10,9,874.76,1,Offline,6,11009.8,20542.7,31552.6,Downtown
22857,Store_2856,33139.9,Mid,High,7,6,901.24,2,Offline,43,17730.3,31723.9,49454.3,Outskirts
22858,Store_2857,52542.6,Mid,Low,7,7,1120.42,1,Offline,28,41507.9,52852.5,94360.4,Downtown
22859,Store_2858,74646.4,Large,Mid,6,5,1628.88,2,Offline,24,56591.7,72087.4,128679.0,Outskirts
22860,Store_2859,92131.8,Large,Low,9,8,1919.24,3,Offline,43,53768.4,107155.0,160923.0,Outskirts
22861,Store_2860,50855.3,Mid,Low,5,4,796.31,2,Offline,49,38995.1,68843.2,107838.0,Outskirts
22862,Store_2861,93992.6,Large,High,5,5,934.61,2,Online,8,74504.5,115312.0,189816.0,Outskirts
22863,Store_2862,47552.0,Mid,Mid,10,9,559.76,2,Online,14,32601.8,64096.7,96698.5,Outskirts
22864,Store_2863,70676.6,Large,Mid,10,9,1457.17,2,Online,25,49072.2,74527.0,123599.0,Outskirts
22865,Store_2864,84347.5,Large,High,6,6,603.78,1,Offline,5,83414.8,120715.0,204130.0,Downtown
22866,Store_2865,65000.5,Large,Low,9,8,1842.47,3,Online,33,33142.0,57420.7,90562.7,Outskirts
22867,Store_2866,34235.6,Mid,High,8,8,682.96,1,Online,12,26417.9,41785.8,68203.7,Downtown
22868,Store_2867,78027.2,Large,Mid,6,6,1768.07,2,Offline,39,49247.2,96109.2,145356.0,Outskirts
